table_name,field_name,language,translation,record_id
trips,trip_headsign,el,ΠΑΦΟΣ,15624610
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624611
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624612
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624613
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624614
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624615
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624616
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624617
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624618
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624619
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624620
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624621
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624622
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624623
trips,trip_headsign,el,ΠΑΦΟΣ,15624624
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624625
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624626
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624627
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624628
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624629
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624630
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624631
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624632
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624633
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624634
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624635
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624636
trips,trip_headsign,el,ΒΟΡΕΙΑ ΛΕΜΕΣΟΣ,15624637
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624638
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624639
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624640
trips,trip_headsign,el,ΤΕΠΑΚ-ΠΑΦΟΣ,15624641
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624642
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624643
trips,trip_headsign,el,ΠΑΦΟΣ,15624644
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624645
trips,trip_headsign,el,ΠΑΦΟΣ,15624646
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624647
trips,trip_headsign,el,ΠΑΦΟΣ,15624648
trips,trip_headsign,el,ΠΑΦΟΣ,15624649
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,15624650
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624651
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624652
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624653
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624654
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624655
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624656
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624657
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624658
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624659
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624660
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624661
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624662
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624663
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624664
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624665
trips,trip_headsign,el,ΤΕΠΑΚ-ΠΑΦΟΣ,15624666
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624667
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624668
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624669
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624670
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624671
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624672
trips,trip_headsign,el,ΠΑΦΟΣ,15624673
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624674
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624675
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624676
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624677
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624678
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624679
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624680
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624681
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624682
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624683
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624684
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624685
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624686
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624687
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624688
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624689
trips,trip_headsign,el,ΠΑΦΟΣ,15624690
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624691
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624692
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624693
trips,trip_headsign,el,ΠΑΦΟΣ,15624694
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624695
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624696
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624697
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624698
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624699
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624700
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624701
trips,trip_headsign,el,ΠΑΦΟΣ,15624702
trips,trip_headsign,el,ΠΑΦΟΣ,15624703
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624704
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624705
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624706
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624707
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,15624708
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624709
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624710
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624711
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624712
trips,trip_headsign,el,ΠΑΦΟΣ,15624713
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624714
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624715
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624716
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624717
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624718
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624719
trips,trip_headsign,el,ΠΑΦΟΣ,15624720
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624721
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624722
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624723
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624724
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624725
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624726
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624727
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624728
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624729
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624730
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624731
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624732
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624733
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624734
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624735
trips,trip_headsign,el,ΠΑΦΟΣ,15624736
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624737
trips,trip_headsign,el,ΠΑΦΟΣ,15624738
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624739
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624740
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624741
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,15624742
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624743
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624744
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624745
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624746
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624747
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624748
trips,trip_headsign,el,ΒΟΡΕΙΑ ΛΕΜΕΣΟΣ,15624749
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624750
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624751
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624752
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624753
trips,trip_headsign,el,ΠΑΦΟΣ,15624754
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624755
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624756
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624757
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624758
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624759
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624760
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624761
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624762
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624763
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624764
trips,trip_headsign,el,ΠΑΦΟΣ,15624765
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624766
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624767
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624768
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624769
trips,trip_headsign,el,ΠΑΦΟΣ,15624770
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624771
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624772
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624773
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624774
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624775
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624776
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624777
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624778
trips,trip_headsign,el,ΠΑΦΟΣ,15624779
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624780
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624781
trips,trip_headsign,el,ΠΑΦΟΣ,15624782
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624783
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624784
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624785
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624786
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624787
trips,trip_headsign,el,ΠΑΦΟΣ,15624788
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624789
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624790
trips,trip_headsign,el,ΠΑΦΟΣ,15624791
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624792
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624793
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624794
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624795
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624796
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624797
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624798
trips,trip_headsign,el,ΠΑΦΟΣ,15624799
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624800
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624801
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624802
trips,trip_headsign,el,ΠΑΦΟΣ,15624803
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624804
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624805
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15624806
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15624807
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624808
trips,trip_headsign,el,ΒΟΡΕΙΑ ΛΕΜΕΣΟΣ,15624809
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624810
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15624811
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15624812
trips,trip_headsign,el,ΑΗΚ-ΠΑΦΟΣ,16231355
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231356
trips,trip_headsign,el,Λ. ΑΚΡΙΤΑ (Λ/ΣΙΑ),16231357
trips,trip_headsign,el,ΤΕΠΑΚ-ΠΑΦΟΣ,16231358
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231359
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231360
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231361
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,16231362
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231363
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231364
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231365
trips,trip_headsign,el,ΒΟΡΕΙΑ ΛΕΜΕΣΟΣ,16231366
trips,trip_headsign,el,Λ. ΑΚΡΙΤΑ (Λ/ΣΙΑ),16231367
trips,trip_headsign,el,ΠΑΦΟΣ,16231368
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231369
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231370
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231371
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231372
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231373
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231374
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231375
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231376
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231377
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231378
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231379
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231380
trips,trip_headsign,el,ΤΕΠΑΚ-ΠΑΦΟΣ,16231381
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231382
trips,trip_headsign,el,ΠΑΦΟΣ,16231383
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231384
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231385
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,16231386
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231387
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231388
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231389
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231390
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231391
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231392
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231393
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231394
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231395
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231396
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231397
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231398
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231399
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231400
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231401
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231402
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231403
trips,trip_headsign,el,ΠΑΦΟΣ,16231404
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231405
trips,trip_headsign,el,ΠΑΦΟΣ,16231406
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231407
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231408
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231409
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231410
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231411
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231412
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231413
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231414
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231415
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231416
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231417
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231418
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231419
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231420
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231421
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231422
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231423
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231424
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231425
trips,trip_headsign,el,ΛΑΡΝΑΚΑ(ΑΓ. ΓΕΩ.),16231426
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231427
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231428
trips,trip_headsign,el,ΠΑΦΟΣ,16231429
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231430
trips,trip_headsign,el,ΠΑΦΟΣ,16231431
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231432
trips,trip_headsign,el,ΠΑΦΟΣ,16231433
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231434
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231435
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231436
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231437
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231438
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231439
trips,trip_headsign,el,ΠΑΦΟΣ,16231440
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231441
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231442
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231443
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231444
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231445
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231446
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231447
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231448
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231449
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231450
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231451
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231452
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231453
trips,trip_headsign,el,ΠΑΦΟΣ,16231454
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231455
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231456
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231457
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231458
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231459
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231460
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231461
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231462
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231463
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231464
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231465
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231466
trips,trip_headsign,el,ΒΟΡΕΙΑ ΛΕΜΕΣΟΣ,16231467
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231468
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231469
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231470
trips,trip_headsign,el,ΤΕΠΑΚ-ΠΑΦΟΣ,16231471
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231472
trips,trip_headsign,el,ΠΑΦΟΣ,16231473
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,16231474
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231475
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231476
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231477
trips,trip_headsign,el,ΠΑΦΟΣ,16231478
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231479
trips,trip_headsign,el,ΠΑΦΟΣ,16231480
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231481
trips,trip_headsign,el,ΠΑΦΟΣ,16231482
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231483
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231484
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231485
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231486
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231487
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231488
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231489
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231490
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231491
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231492
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231493
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231494
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231495
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231496
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231497
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231498
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231499
trips,trip_headsign,el,ΤΕΠΑΚ-ΠΑΦΟΣ,16231500
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231501
trips,trip_headsign,el,ΠΑΦΟΣ,16231502
trips,trip_headsign,el,ΠΑΦΟΣ,16231503
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231504
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231505
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231506
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231507
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231508
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231509
trips,trip_headsign,el,ΠΑΦΟΣ,16231510
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231511
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231512
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231513
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231514
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231515
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231516
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231517
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231518
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231519
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231520
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231521
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231522
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231523
trips,trip_headsign,el,ΠΑΦΟΣ,16231524
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231525
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231526
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231527
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231528
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231529
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231530
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,16231531
trips,trip_headsign,el,ΠΑΦΟΣ,16231532
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231533
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,16231534
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231535
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,16231536
trips,trip_headsign,el,ΠΑΦΟΣ,16231537
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231538
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,16231539
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,16231540
trips,trip_headsign,el,ΠΑΦΟΣ,16231541
